ID,Sales
111214,120
111215,120
111216,117
111217,106
111218,101
111219,100
111220,100
111221,103
111222,111
111223,119
111224,119
111225,119
111226,119
111227,120
111228,120
111229,120
111230,117
111231,106
111232,101
111233,100
111234,100
111235,103
111236,111
111237,119
111238,119
111239,119
111240,119
111241,120
111242,120
111243,120
111244,117
112127,211
112128,211
112129,211
112130,206
112131,191
112132,178
112133,177
112134,178
112135,182
112136,195
112137,209
112138,209
112139,209
112140,210
112141,211
112142,211
112143,211
112144,206
112145,191
112146,178
112147,177
112148,178
112149,182
112150,195
112151,209
112152,209
112153,209
112154,210
112155,211
112156,211
112157,211
112158,206
112159,191
112160,178
112161,177
112162,178
112163,182
112164,195
112165,209
112166,209
112167,209
112168,210
112169,211
112170,211
112171,211
112172,206
112173,191
112174,178
112175,177
112176,178
112177,182
112178,195
112179,209
112180,209
112181,209
112182,210
112183,211
112184,211
112185,211
112186,206
113069,50
113070,52
113071,55
113072,57
113073,54
113074,43
113075,41
113076,39
113077,38
113078,40
113079,48
113080,48
113081,48
113082,48
113083,50
113084,52
113085,55
113086,57
113087,54
113088,43
113089,41
113090,39
113091,38
113092,40
113093,48
113094,48
113095,48
113096,48
113097,50
113098,52
113099,55
113100,57
113101,54
113102,43
113103,41
113104,39
113105,38
113106,40
113107,48
113108,48
113109,48
113110,48
113111,50
113112,52
113113,55
113114,57
113115,54
113116,43
113117,41
113118,39
113119,38
113120,40
113121,48
113122,48
113123,48
113124,48
113125,50
113126,52
113127,55
113128,57
114011,54
114012,56
114013,58
114014,59
114015,56
114016,46
114017,44
114018,43
114019,46
114020,45
114021,52
114022,52
114023,52
114024,53
114025,54
114026,56
114027,59
114028,59
114029,56
114030,46
114031,45
114032,43
114033,42
114034,45
114035,52
114036,52
114037,52
114038,53
114039,54
114040,56
114041,59
114042,59
114043,56
114044,46
114045,45
114046,43
114047,42
114048,45
114049,52
114050,52
114051,52
114052,53
114053,54
114054,56
114055,59
114056,59
114057,56
114058,46
114059,45
114060,43
114061,42
114062,45
114063,52
114064,52
114065,52
114066,53
114067,54
114068,56
114069,59
114070,59
114953,86
114954,88
114955,88
114956,87
114957,79
114958,75
114959,74
114960,74
114961,75
114962,79
114963,85
114964,85
114965,85
114966,86
114967,86
114968,88
114969,88
114970,87
114971,79
114972,75
114973,74
114974,74
114975,75
114976,79
114977,85
114978,85
114979,85
114980,86
114981,86
114982,88
114983,88
114984,87
114985,79
114986,75
114987,74
114988,74
114989,75
114990,79
114991,85
114992,85
114993,85
114994,86
114995,86
114996,88
114997,88
114998,87
114999,79
115000,75
115001,74
115002,74
115003,75
115004,79
115005,85
115006,85
115007,85
115008,86
115009,86
115010,88
115011,88
115012,87
115895,176
115896,179
115897,185
115898,191
115899,185
115900,156
115901,152
115902,144
115903,146
115904,149
115905,174
115906,174
115907,174
115908,175
115909,176
115910,179
115911,185
115912,191
115913,186
115914,157
115915,154
115916,148
115917,144
115918,149
115919,174
115920,174
115921,174
115922,175
115923,176
115924,179
115925,185
115926,191
115927,186
115928,157
115929,154
115930,148
115931,144
115932,149
115933,174
115934,174
115935,174
115936,175
115937,176
115938,179
115939,185
115940,191
115941,186
115942,157
115943,154
115944,148
115945,144
115946,149
115947,174
115948,174
115949,174
115950,175
115951,176
115952,179
115953,185
115954,191
116653,115
116654,118
116655,121
116656,123
116657,117
116658,94
116659,91
116660,89
116661,97
116662,97
116663,114
116664,114
116665,114
116666,115
116667,115
116668,118
116669,122
116670,124
116671,117
116672,96
116673,94
116674,92
116675,91
116676,97
116677,114
116678,114
116679,114
116680,115
116681,115
116682,118
116683,122
116684,124
116685,117
116686,96
116687,94
116688,92
116689,91
116690,97
116691,114
116692,114
116693,114
116694,115
116695,115
116696,118
116697,122
116698,124
116699,117
116700,96
116701,94
116702,92
116703,91
116704,97
116705,114
116706,114
116707,114
116708,115
116709,115
116710,118
116711,122
116712,124
117595,134
117596,136
117597,138
117598,138
117599,132
117600,118
117601,116
117602,113
117603,114
117604,112
117605,133
117606,133
117607,133
117608,133
117609,134
117610,136
117611,138
117612,138
117613,132
117614,118
117615,116
117616,112
117617,109
117618,112
117619,133
117620,133
117621,133
117622,133
117623,134
117624,136
117625,138
117626,138
117627,132
117628,118
117629,116
117630,112
117631,109
117632,112
117633,133
117634,133
117635,133
117636,133
117637,134
117638,136
117639,138
117640,138
117641,132
117642,118
117643,116
117644,112
117645,109
117646,112
117647,133
117648,133
117649,133
117650,133
117651,134
117652,136
117653,138
117654,138
118537,83
118538,85
118539,87
118540,87
118541,80
118542,73
118543,72
118544,70
118545,71
118546,76
118547,82
118548,82
118549,82
118550,83
118551,83
118552,85
118553,87
118554,87
118555,80
118556,73
118557,72
118558,70
118559,71
118560,76
118561,82
118562,82
118563,82
118564,83
118565,83
118566,85
118567,87
118568,87
118569,80
118570,73
118571,72
118572,70
118573,71
118574,76
118575,82
118576,82
118577,82
118578,83
118579,83
118580,85
118581,87
118582,87
118583,80
118584,73
118585,72
118586,70
118587,71
118588,76
118589,82
118590,82
118591,82
118592,83
118593,83
118594,85
118595,87
118596,87
119295,91
119296,92
119297,91
119298,87
119299,78
119300,77
119301,74
119302,73
119303,80
119304,89
119305,90
119306,90
119307,90
119308,91
119309,91
119310,92
119311,91
119312,88
119313,80
119314,81
119315,81
119316,81
119317,83
119318,89
119319,90
119320,90
119321,90
119322,91
119323,91
119324,92
119325,91
119326,88
119327,80
119328,81
119329,81
119330,81
119331,83
119332,89
119333,90
119334,90
119335,90
119336,91
119337,91
119338,92
119339,91
119340,88
119341,80
119342,81
119343,81
119344,81
119345,83
119346,89
119347,90
119348,90
119349,90
119350,91
119351,91
119352,92
119353,91
119354,88
120237,55
120238,55
120239,55
120240,53
120241,47
120242,45
120243,44
120244,46
120245,51
120246,50
120247,54
120248,54
120249,54
120250,54
120251,55
120252,55
120253,55
120254,53
120255,48
120256,47
120257,46
120258,46
120259,47
120260,50
120261,54
120262,54
120263,54
120264,54
120265,55
120266,55
120267,55
120268,53
120269,48
120270,47
120271,46
120272,46
120273,47
120274,50
120275,54
120276,54
120277,54
120278,54
120279,55
120280,55
120281,55
120282,53
120283,48
120284,47
120285,46
120286,46
120287,47
120288,50
120289,54
120290,54
120291,54
120292,54
120293,55
120294,55
120295,55
120296,53
121179,102
121180,104
121181,106
121182,107
121183,102
121184,91
121185,90
121186,88
121187,87
121188,91
121189,102
121190,102
121191,102
121192,102
121193,102
121194,104
121195,106
121196,107
121197,102
121198,91
121199,90
121200,88
121201,87
121202,91
121203,102
121204,102
121205,102
121206,102
121207,102
121208,104
121209,106
121210,107
121211,102
121212,91
121213,90
121214,88
121215,87
121216,91
121217,102
121218,102
121219,102
121220,102
121221,102
121222,104
121223,106
121224,107
121225,102
121226,91
121227,90
121228,88
121229,87
121230,91
121231,102
121232,102
121233,102
121234,102
121235,102
121236,104
121237,106
121238,107
122121,91
122122,91
122123,91
122124,88
122125,80
122126,76
122127,75
122128,75
122129,77
122130,83
122131,89
122132,89
122133,89
122134,90
122135,91
122136,91
122137,91
122138,88
122139,80
122140,76
122141,75
122142,75
122143,77
122144,83
122145,89
122146,89
122147,89
122148,90
122149,91
122150,91
122151,91
122152,88
122153,80
122154,76
122155,75
122156,75
122157,77
122158,83
122159,89
122160,89
122161,89
122162,90
122163,91
122164,91
122165,91
122166,88
122167,80
122168,76
122169,75
122170,75
122171,77
122172,83
122173,89
122174,89
122175,89
122176,90
122177,91
122178,91
122179,91
122180,88
123063,136
123064,138
123065,140
123066,139
123067,126
123068,112
123069,111
123070,109
123071,110
123072,116
123073,135
123074,135
123075,135
123076,136
123077,136
123078,138
123079,140
123080,139
123081,126
123082,112
123083,111
123084,109
123085,110
123086,116
123087,135
123088,135
123089,135
123090,136
123091,136
123092,138
123093,140
123094,139
123095,126
123096,112
123097,111
123098,109
123099,110
123100,116
123101,135
123102,135
123103,135
123104,136
123105,136
123106,138
123107,140
123108,139
123109,126
123110,112
123111,111
123112,109
123113,110
123114,116
123115,135
123116,135
123117,135
123118,136
123119,136
123120,138
123121,140
123122,139
124005,118
124006,120
124007,125
124008,129
124009,127
124010,112
124011,108
124012,103
124013,108
124014,106
124015,117
124016,117
124017,117
124018,118
124019,118
124020,120
124021,125
124022,129
124023,127
124024,112
124025,110
124026,106
124027,103
124028,106
124029,117
124030,117
124031,117
124032,118
124033,118
124034,120
124035,125
124036,129
124037,127
124038,112
124039,110
124040,106
124041,103
124042,106
124043,117
124044,117
124045,117
124046,118
124047,118
124048,120
124049,125
124050,129
124051,127
124052,112
124053,110
124054,106
124055,103
124056,106
124057,117
124058,117
124059,117
124060,118
124061,118
124062,120
124063,125
124064,129
124947,139
124948,141
124949,145
124950,148
124951,143
124952,125
124953,121
124954,117
124955,124
124956,122
124957,137
124958,137
124959,137
124960,138
124961,139
124962,141
124963,145
124964,148
124965,145
124966,127
124967,125
124968,121
124969,118
124970,122
124971,137
124972,137
124973,137
124974,138
124975,139
124976,141
124977,145
124978,148
124979,145
124980,127
124981,125
124982,121
124983,118
124984,122
124985,137
124986,137
124987,137
124988,138
124989,139
124990,141
124991,145
124992,148
124993,145
124994,127
124995,125
124996,121
124997,118
124998,122
124999,137
125000,137
125001,137
125002,138
125003,139
125004,141
125005,145
125006,148
125889,150
125890,153
125891,158
125892,159
125893,149
125894,128
125895,125
125896,123
125897,129
125898,131
125899,149
125900,149
125901,149
125902,149
125903,150
125904,153
125905,158
125906,159
125907,150
125908,129
125909,126
125910,123
125911,123
125912,131
125913,149
125914,149
125915,149
125916,149
125917,150
125918,153
125919,158
125920,159
125921,150
125922,129
125923,126
125924,123
125925,123
125926,131
125927,149
125928,149
125929,149
125930,149
125931,150
125932,153
125933,158
125934,159
125935,150
125936,129
125937,126
125938,123
125939,123
125940,131
125941,149
125942,149
125943,149
125944,149
125945,150
125946,153
125947,158
125948,159
126831,206
126832,209
126833,214
126834,214
126835,194
126836,168
126837,165
126838,159
126839,162
126840,176
126841,206
126842,206
126843,206
126844,206
126845,206
126846,209
126847,214
126848,214
126849,195
126850,167
126851,164
126852,161
126853,162
126854,176
126855,206
126856,206
126857,206
126858,206
126859,206
126860,209
126861,214
126862,214
126863,195
126864,167
126865,164
126866,161
126867,162
126868,176
126869,206
126870,206
126871,206
126872,206
126873,206
126874,209
126875,214
126876,214
126877,195
126878,167
126879,164
126880,161
126881,162
126882,176
126883,206
126884,206
126885,206
126886,206
126887,206
126888,209
126889,214
126890,214
127773,115
127774,117
127775,118
127776,114
127777,98
127778,89
127779,86
127780,85
127781,90
127782,96
127783,110
127784,110
127785,110
127786,113
127787,115
127788,117
127789,118
127790,114
127791,99
127792,90
127793,88
127794,87
127795,89
127796,96
127797,110
127798,110
127799,110
127800,113
127801,115
127802,117
127803,118
127804,114
127805,99
127806,90
127807,88
127808,87
127809,89
127810,96
127811,110
127812,110
127813,110
127814,113
127815,115
127816,117
127817,118
127818,114
127819,99
127820,90
127821,88
127822,87
127823,89
127824,96
127825,110
127826,110
127827,110
127828,113
127829,115
127830,117
127831,118
127832,114
128715,127
128716,127
128717,127
128718,123
128719,112
128720,110
128721,110
128722,109
128723,112
128724,120
128725,125
128726,125
128727,125
128728,126
128729,127
128730,127
128731,127
128732,123
128733,112
128734,110
128735,110
128736,109
128737,112
128738,120
128739,125
128740,125
128741,125
128742,126
128743,127
128744,127
128745,127
128746,123
128747,112
128748,110
128749,110
128750,109
128751,112
128752,120
128753,125
128754,125
128755,125
128756,126
128757,127
128758,127
128759,127
128760,123
128761,112
128762,110
128763,110
128764,109
128765,112
128766,120
128767,125
128768,125
128769,125
128770,126
128771,127
128772,127
128773,127
128774,123
129657,83
129658,84
129659,84
129660,83
129661,77
129662,75
129663,74
129664,72
129665,73
129666,76
129667,81
129668,81
129669,81
129670,82
129671,83
129672,84
129673,84
129674,83
129675,77
129676,75
129677,74
129678,72
129679,73
129680,76
129681,81
129682,81
129683,81
129684,82
129685,83
129686,84
129687,84
129688,83
129689,77
129690,75
129691,74
129692,72
129693,73
129694,76
129695,81
129696,81
129697,81
129698,82
129699,83
129700,84
129701,84
129702,83
129703,77
129704,75
129705,74
129706,72
129707,73
129708,76
129709,81
129710,81
129711,81
129712,82
129713,83
129714,84
129715,84
129716,83
130599,86
130600,88
130601,92
130602,95
130603,91
130604,75
130605,72
130606,68
130607,72
130608,72
130609,85
130610,85
130611,85
130612,85
130613,86
130614,88
130615,92
130616,95
130617,91
130618,76
130619,74
130620,70
130621,69
130622,72
130623,85
130624,85
130625,85
130626,85
130627,86
130628,88
130629,92
130630,95
130631,91
130632,76
130633,74
130634,70
130635,69
130636,72
130637,85
130638,85
130639,85
130640,85
130641,86
130642,88
130643,92
130644,95
130645,91
130646,76
130647,74
130648,70
130649,69
130650,72
130651,85
130652,85
130653,85
130654,85
130655,86
130656,88
130657,92
130658,95
131541,83
131542,85
131543,86
131544,85
131545,78
131546,73
131547,71
131548,70
131549,71
131550,76
131551,82
131552,82
131553,82
131554,82
131555,83
131556,85
131557,86
131558,85
131559,78
131560,73
131561,71
131562,70
131563,71
131564,76
131565,82
131566,82
131567,82
131568,82
131569,83
131570,85
131571,86
131572,85
131573,78
131574,73
131575,71
131576,70
131577,71
131578,76
131579,82
131580,82
131581,82
131582,82
131583,83
131584,85
131585,86
131586,85
131587,78
131588,73
131589,71
131590,70
131591,71
131592,76
131593,82
131594,82
131595,82
131596,82
131597,83
131598,85
131599,86
131600,85
132483,73
132484,76
132485,78
132486,77
132487,68
132488,57
132489,53
132490,51
132491,58
132492,58
132493,72
132494,72
132495,72
132496,72
132497,73
132498,76
132499,78
132500,78
132501,69
132502,58
132503,56
132504,55
132505,54
132506,58
132507,72
132508,72
132509,72
132510,72
132511,73
132512,76
132513,78
132514,78
132515,69
132516,58
132517,56
132518,55
132519,54
132520,58
132521,72
132522,72
132523,72
132524,72
132525,73
132526,76
132527,78
132528,78
132529,69
132530,58
132531,56
132532,55
132533,54
132534,58
132535,72
132536,72
132537,72
132538,72
132539,73
132540,76
132541,78
132542,78
133241,131
133242,131
133243,132
133244,129
133245,120
133246,105
133247,102
133248,99
133249,115
133250,117
133251,131
133252,131
133253,131
133254,131
133255,131
133256,131
133257,132
133258,130
133259,122
133260,108
133261,108
133262,107
133263,110
133264,117
133265,131
133266,131
133267,131
133268,131
133269,131
133270,131
133271,132
133272,130
133273,122
133274,108
133275,108
133276,107
133277,110
133278,117
133279,131
133280,131
133281,131
133282,131
133283,131
133284,131
133285,132
133286,130
133287,122
133288,108
133289,108
133290,107
133291,110
133292,117
133293,131
133294,131
133295,131
133296,131
133297,131
133298,131
133299,132
133300,130
134183,95
134184,98
134185,102
134186,103
134187,96
134188,79
134189,76
134190,73
134191,78
134192,79
134193,94
134194,94
134195,94
134196,94
134197,95
134198,98
134199,102
134200,103
134201,97
134202,80
134203,77
134204,75
134205,74
134206,79
134207,94
134208,94
134209,94
134210,94
134211,95
134212,98
134213,102
134214,103
134215,97
134216,80
134217,77
134218,75
134219,74
134220,79
134221,94
134222,94
134223,94
134224,94
134225,95
134226,98
134227,102
134228,103
134229,97
134230,80
134231,77
134232,75
134233,74
134234,79
134235,94
134236,94
134237,94
134238,94
134239,95
134240,98
134241,102
134242,103
135125,160
135126,161
135127,164
135128,166
135129,162
135130,150
135131,147
135132,144
135133,149
135134,148
135135,159
135136,159
135137,159
135138,159
135139,160
135140,161
135141,164
135142,166
135143,163
135144,151
135145,150
135146,147
135147,145
135148,148
135149,159
135150,159
135151,159
135152,159
135153,160
135154,161
135155,164
135156,166
135157,163
135158,151
135159,150
135160,147
135161,145
135162,148
135163,159
135164,159
135165,159
135166,159
135167,160
135168,161
135169,164
135170,166
135171,163
135172,151
135173,150
135174,147
135175,145
135176,148
135177,159
135178,159
135179,159
135180,159
135181,160
135182,161
135183,164
135184,166
136067,125
136068,127
136069,129
136070,129
136071,120
136072,111
136073,109
136074,107
136075,106
136076,110
136077,123
136078,123
136079,123
136080,124
136081,125
136082,127
136083,129
136084,129
136085,120
136086,111
136087,109
136088,107
136089,106
136090,110
136091,123
136092,123
136093,123
136094,124
136095,125
136096,127
136097,129
136098,129
136099,120
136100,111
136101,109
136102,107
136103,106
136104,110
136105,123
136106,123
136107,123
136108,124
136109,125
136110,127
136111,129
136112,129
136113,120
136114,111
136115,109
136116,107
136117,106
136118,110
136119,123
136120,123
136121,123
136122,124
136123,125
136124,127
136125,129
136126,129
137009,160
137010,163
137011,168
137012,168
137013,156
137014,135
137015,130
137016,123
137017,128
137018,136
137019,158
137020,158
137021,158
137022,159
137023,160
137024,163
137025,167
137026,168
137027,158
137028,139
137029,136
137030,132
137031,130
137032,136
137033,158
137034,158
137035,158
137036,159
137037,160
137038,163
137039,167
137040,168
137041,158
137042,139
137043,136
137044,132
137045,130
137046,136
137047,158
137048,158
137049,158
137050,159
137051,160
137052,163
137053,167
137054,168
137055,158
137056,139
137057,136
137058,132
137059,130
137060,136
137061,158
137062,158
137063,158
137064,159
137065,160
137066,163
137067,167
137068,168
137951,357
137952,360
137953,365
137954,370
137955,359
137956,331
137957,326
137958,317
137959,327
137960,332
137961,356
137962,356
137963,356
137964,356
137965,357
137966,360
137967,365
137968,370
137969,360
137970,333
137971,331
137972,326
137973,323
137974,332
137975,356
137976,356
137977,356
137978,356
137979,357
137980,360
137981,365
137982,370
137983,360
137984,333
137985,331
137986,326
137987,323
137988,332
137989,356
137990,356
137991,356
137992,356
137993,357
137994,360
137995,365
137996,370
137997,360
137998,333
137999,331
138000,326
138001,323
138002,332
138003,356
138004,356
138005,356
138006,356
138007,357
138008,360
138009,365
138010,370
138893,191
138894,193
138895,196
138896,195
138897,184
138898,162
138899,161
138900,160
138901,170
138902,167
138903,190
138904,190
138905,190
138906,191
138907,191
138908,193
138909,196
138910,195
138911,183
138912,161
138913,159
138914,157
138915,158
138916,167
138917,190
138918,190
138919,190
138920,191
138921,191
138922,193
138923,196
138924,195
138925,183
138926,161
138927,159
138928,157
138929,158
138930,167
138931,190
138932,190
138933,190
138934,191
138935,191
138936,193
138937,196
138938,195
138939,183
138940,161
138941,159
138942,157
138943,158
138944,167
138945,190
138946,190
138947,190
138948,191
138949,191
138950,193
138951,196
138952,195
139835,51
139836,54
139837,58
139838,61
139839,59
139840,48
139841,45
139842,42
139843,43
139844,41
139845,49
139846,49
139847,49
139848,50
139849,51
139850,54
139851,58
139852,61
139853,59
139854,47
139855,44
139856,41
139857,39
139858,41
139859,49
139860,49
139861,49
139862,50
139863,51
139864,54
139865,58
139866,61
139867,59
139868,47
139869,44
139870,41
139871,39
139872,41
139873,49
139874,49
139875,49
139876,50
139877,51
139878,54
139879,58
139880,61
139881,59
139882,47
139883,44
139884,41
139885,39
139886,41
139887,49
139888,49
139889,49
139890,50
139891,51
139892,54
139893,58
139894,61
140777,192
140778,194
140779,197
140780,196
140781,183
140782,160
140783,158
140784,154
140785,159
140786,164
140787,190
140788,190
140789,190
140790,191
140791,192
140792,194
140793,196
140794,196
140795,184
140796,162
140797,160
140798,157
140799,156
140800,164
140801,190
140802,190
140803,190
140804,191
140805,192
140806,194
140807,196
140808,196
140809,184
140810,162
140811,160
140812,157
140813,156
140814,164
140815,190
140816,190
140817,190
140818,191
140819,192
140820,194
140821,196
140822,196
140823,184
140824,162
140825,160
140826,157
140827,156
140828,164
140829,190
140830,190
140831,190
140832,191
140833,192
140834,194
140835,196
140836,196
141719,101
141720,102
141721,102
141722,98
141723,89
141724,91
141725,90
141726,89
141727,91
141728,99
141729,100
141730,100
141731,100
141732,101
141733,101
141734,102
141735,102
141736,98
141737,89
141738,91
141739,90
141740,89
141741,91
141742,99
141743,100
141744,100
141745,100
141746,101
141747,101
141748,102
141749,102
141750,98
141751,89
141752,91
141753,90
141754,89
141755,91
141756,99
141757,100
141758,100
141759,100
141760,101
141761,101
141762,102
141763,102
141764,98
141765,89
141766,91
141767,90
141768,89
141769,91
141770,99
141771,100
141772,100
141773,100
141774,101
141775,101
141776,102
141777,102
141778,98
142661,119
142662,120
142663,122
142664,122
142665,119
142666,112
142667,111
142668,109
142669,109
142670,112
142671,119
142672,119
142673,119
142674,119
142675,119
142676,120
142677,122
142678,122
142679,119
142680,112
142681,111
142682,109
142683,109
142684,112
142685,119
142686,119
142687,119
142688,119
142689,119
142690,120
142691,122
142692,122
142693,119
142694,112
142695,111
142696,109
142697,109
142698,112
142699,119
142700,119
142701,119
142702,119
142703,119
142704,120
142705,122
142706,122
142707,119
142708,112
142709,111
142710,109
142711,109
142712,112
142713,119
142714,119
142715,119
142716,119
142717,119
142718,120
142719,122
142720,122
143603,231
143604,232
143605,232
143606,225
143607,203
143608,181
143609,180
143610,179
143611,183
143612,199
143613,230
143614,230
143615,230
143616,231
143617,231
143618,232
143619,232
143620,225
143621,203
143622,181
143623,180
143624,179
143625,183
143626,199
143627,230
143628,230
143629,230
143630,231
143631,231
143632,232
143633,232
143634,225
143635,203
143636,181
143637,180
143638,179
143639,183
143640,199
143641,230
143642,230
143643,230
143644,231
143645,231
143646,232
143647,232
143648,225
143649,203
143650,181
143651,180
143652,179
143653,183
143654,199
143655,230
143656,230
143657,230
143658,231
143659,231
143660,232
143661,232
143662,225
144361,61
144362,63
144363,66
144364,69
144365,68
144366,59
144367,56
144368,53
144369,57
144370,55
144371,61
144372,61
144373,61
144374,61
144375,61
144376,63
144377,66
144378,69
144379,68
144380,59
144381,58
144382,55
144383,54
144384,55
144385,61
144386,61
144387,61
144388,61
144389,61
144390,63
144391,66
144392,69
144393,68
144394,59
144395,58
144396,55
144397,54
144398,55
144399,61
144400,61
144401,61
144402,61
144403,61
144404,63
144405,66
144406,69
144407,68
144408,59
144409,58
144410,55
144411,54
144412,55
144413,61
144414,61
144415,61
144416,61
144417,61
144418,63
144419,66
144420,69
145303,82
145304,83
145305,83
145306,78
145307,67
145308,64
145309,62
145310,65
145311,70
145312,77
145313,80
145314,80
145315,80
145316,81
145317,82
145318,83
145319,83
145320,79
145321,69
145322,67
145323,66
145324,67
145325,70
145326,77
145327,80
145328,80
145329,80
145330,81
145331,82
145332,83
145333,83
145334,79
145335,69
145336,67
145337,66
145338,67
145339,70
145340,77
145341,80
145342,80
145343,80
145344,81
145345,82
145346,83
145347,83
145348,79
145349,69
145350,67
145351,66
145352,67
145353,70
145354,77
145355,80
145356,80
145357,80
145358,81
145359,82
145360,83
145361,83
145362,79
146245,171
146246,175
146247,185
146248,193
146249,189
146250,159
146251,155
146252,148
146253,143
146254,148
146255,170
146256,170
146257,170
146258,170
146259,171
146260,175
146261,185
146262,193
146263,189
146264,159
146265,155
146266,148
146267,143
146268,148
146269,170
146270,170
146271,170
146272,170
146273,171
146274,175
146275,185
146276,193
146277,189
146278,159
146279,155
146280,148
146281,143
146282,148
146283,170
146284,170
146285,170
146286,170
146287,171
146288,175
146289,185
146290,193
146291,189
146292,159
146293,155
146294,148
146295,143
146296,148
146297,170
146298,170
146299,170
146300,170
146301,171
146302,175
146303,185
146304,193
147187,92
147188,93
147189,95
147190,93
147191,83
147192,74
147193,73
147194,72
147195,74
147196,80
147197,90
147198,90
147199,90
147200,90
147201,92
147202,93
147203,95
147204,93
147205,83
147206,74
147207,73
147208,72
147209,74
147210,80
147211,90
147212,90
147213,90
147214,90
147215,92
147216,93
147217,95
147218,93
147219,83
147220,74
147221,73
147222,72
147223,74
147224,80
147225,90
147226,90
147227,90
147228,90
147229,92
147230,93
147231,95
147232,93
147233,83
147234,74
147235,73
147236,72
147237,74
147238,80
147239,90
147240,90
147241,90
147242,90
147243,92
147244,93
147245,95
147246,93
148129,173
148130,175
148131,178
148132,175
148133,159
148134,142
148135,138
148136,132
148137,145
148138,152
148139,172
148140,172
148141,172
148142,173
148143,173
148144,175
148145,178
148146,175
148147,160
148148,144
148149,142
148150,140
148151,142
148152,152
148153,172
148154,172
148155,172
148156,173
148157,173
148158,175
148159,178
148160,175
148161,160
148162,144
148163,142
148164,140
148165,142
148166,152
148167,172
148168,172
148169,172
148170,173
148171,173
148172,175
148173,178
148174,175
148175,160
148176,144
148177,142
148178,140
148179,142
148180,152
148181,172
148182,172
148183,172
148184,173
148185,173
148186,175
148187,178
148188,175
149071,169
149072,171
149073,173
149074,173
149075,164
149076,152
149077,150
149078,147
149079,147
149080,154
149081,167
149082,167
149083,167
149084,168
149085,169
149086,171
149087,173
149088,173
149089,164
149090,152
149091,150
149092,147
149093,147
149094,154
149095,167
149096,167
149097,167
149098,168
149099,169
149100,171
149101,173
149102,173
149103,164
149104,152
149105,150
149106,147
149107,147
149108,154
149109,167
149110,167
149111,167
149112,168
149113,169
149114,171
149115,173
149116,173
149117,164
149118,152
149119,150
149120,147
149121,147
149122,154
149123,167
149124,167
149125,167
149126,168
149127,169
149128,171
149129,173
149130,173
150013,144
150014,144
150015,142
150016,134
150017,115
150018,114
150019,112
150020,117
150021,131
150022,130
150023,142
150024,142
150025,142
150026,143
150027,144
150028,144
150029,143
150030,135
150031,116
150032,116
150033,116
150034,116
150035,120
150036,130
150037,142
150038,142
150039,142
150040,143
150041,144
150042,144
150043,143
150044,135
150045,116
150046,116
150047,116
150048,116
150049,120
150050,130
150051,142
150052,142
150053,142
150054,143
150055,144
150056,144
150057,143
150058,135
150059,116
150060,116
150061,116
150062,116
150063,120
150064,130
150065,142
150066,142
150067,142
150068,143
150069,144
150070,144
150071,143
150072,135
150955,112
150956,115
150957,116
150958,112
150959,94
150960,88
150961,85
150962,83
150963,89
150964,96
150965,109
150966,109
150967,109
150968,110
150969,112
150970,115
150971,116
150972,112
150973,96
150974,90
150975,88
150976,87
150977,89
150978,96
150979,109
150980,109
150981,109
150982,110
150983,112
150984,115
150985,116
150986,112
150987,96
150988,90
150989,88
150990,87
150991,89
150992,96
150993,109
150994,109
150995,109
150996,110
150997,112
150998,115
150999,116
151000,112
151001,96
151002,90
151003,88
151004,87
151005,89
151006,96
151007,109
151008,109
151009,109
151010,110
151011,112
151012,115
151013,116
151014,112
151713,140
151714,142
151715,147
151716,150
151717,145
151718,126
151719,122
151720,116
151721,117
151722,122
151723,139
151724,139
151725,139
151726,139
151727,140
151728,142
151729,147
151730,150
151731,146
151732,129
151733,126
151734,122
151735,119
151736,122
151737,139
151738,139
151739,139
151740,139
151741,140
151742,142
151743,147
151744,150
151745,146
151746,129
151747,126
151748,122
151749,119
151750,122
151751,139
151752,139
151753,139
151754,139
151755,140
151756,142
151757,147
151758,150
151759,146
151760,129
151761,126
151762,122
151763,119
151764,122
151765,139
151766,139
151767,139
151768,139
151769,140
151770,142
151771,147
151772,150
152655,74
152656,75
152657,75
152658,72
152659,61
152660,60
152661,58
152662,62
152663,69
152664,69
152665,72
152666,72
152667,72
152668,73
152669,74
152670,75
152671,75
152672,72
152673,63
152674,63
152675,62
152676,61
152677,63
152678,69
152679,72
152680,72
152681,72
152682,73
152683,74
152684,75
152685,75
152686,72
152687,63
152688,63
152689,62
152690,61
152691,63
152692,69
152693,72
152694,72
152695,72
152696,73
152697,74
152698,75
152699,75
152700,72
152701,63
152702,63
152703,62
152704,61
152705,63
152706,69
152707,72
152708,72
152709,72
152710,73
152711,74
152712,75
152713,75
152714,72
153597,128
153598,129
153599,129
153600,126
153601,114
153602,110
153603,109
153604,109
153605,110
153606,118
153607,125
153608,125
153609,125
153610,127
153611,128
153612,129
153613,129
153614,126
153615,114
153616,110
153617,109
153618,109
153619,110
153620,118
153621,125
153622,125
153623,125
153624,127
153625,128
153626,129
153627,129
153628,126
153629,114
153630,110
153631,109
153632,109
153633,110
153634,118
153635,125
153636,125
153637,125
153638,127
153639,128
153640,129
153641,129
153642,126
153643,114
153644,110
153645,109
153646,109
153647,110
153648,118
153649,125
153650,125
153651,125
153652,127
153653,128
153654,129
153655,129
153656,126
154355,155
154356,157
154357,161
154358,165
154359,157
154360,130
154361,127
